structure_id;structure_nr;structure_name;structure_cs;structure_inspection_date;structure_construction_year;element_id;element_nr;element_name;element_type_nr;element_type_name;element_bauart_nr;element_bauart_name;element_cs;element_inspection_date;element_extent;element_extent_unit;element_construction_year;element_cost_relevant;structure_of_element_relevant;element_cs_approx;element_typ_general_nr;element_dmg_process;element_dmg_process_scenario;element_expected_lifetime;element_repair_amounts;element_iv_strategy;element_det_speed_increase;element_has_no_error;element_is_used
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;62e4709b-8459-46dd-8202-b58ae06cc57d;SO5.1;Sommiers travée 5-1;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;25be1a8f-fdc0-425d-9654-5cd3372331d1;SO6.4;Sommiers travée 6.4;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;e6400c59-7942-4f2f-b6d7-a6767688f185;SO6.5;Sommiers travée 6-5;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;8bd3050b-2da4-4438-8424-599dd8b945b2;SO7.2;Sommiers travée 7-2;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;6f8e27bf-8e96-ef43-9ebc-8f14802c8c36;GLDR;Glissière droite;663;Leitschranke;1141;Stahlkonstruktion;2;43272;121;m;1976;TRUE;TRUE;2;25;40;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;1106c5b2-6330-4ab3-a7d5-b2427d608d49;AP104;Appui mobile 104;391;Lager;1201;Stahllager;3;45244;1;Stk;1974;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;d8d0646f-1dea-4391-a5b1-2fd7a609958d;PO56-106;Poutre de piles 56-106;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;43;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;33a8a1eb-d156-4721-896f-479fce006428;PO57-107;Poutre de piles 57-107;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;43;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;045e24a1-8438-44f3-b860-b7e899361738;BODR;Bordure droite;660;Leitmauer;1121;Betonkonstruktion;3;43319;302;m²;1976;TRUE;TRUE;3;16;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;eacb7ac7-0543-47d5-b16b-c35fa10f8359;CULS;Culée côté Lausanne;3102;Widerlager ohne Kontrollgang;1123;Stahlbetonkonstruktion;2;45217;36;m²;1976;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;4b787e24-12d8-4044-82e9-646d620a6f1a;SO6.7;Sommiers travée 6-7;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;ea08894d-0e26-4191-b800-402b1c181835;SO5.7;Sommiers travée 5-7;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;41529beb-dee8-314b-aecb-2a35b35b62a5;POB;Poutre interm amont;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;197;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;336ad7cb-62ff-4e5d-b4ae-5605200b1194;SO5.2;Sommiers travée 5-2;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;7b510aa8-3d47-4a2f-bffb-20ed99c9e539;SO5.5;Sommiers travée 5-5;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;1b2b5a38-9e2f-47c0-9386-35301026f6e5;AP105;Appui fixe 105;3912;Punktkipplager;12;Lager;2;45216;1;Stk;1976;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;1510aced-eb71-4ee9-9286-f13843896b3c;AP106;Appui fixe 106;3912;Punktkipplager;12;Lager;2;45216;1;Stk;1976;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;0b11118f-197e-9e4a-8a0d-e23882c75848;SO7.5;Sommiers travée 7-5;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;c657a7d5-afab-e441-a61d-697534b262a8;SO7.6;Sommiers travée 7-6;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;c9539a41-c6f5-46e1-a4f6-71672e9d9f66;AP108;Appuis fixes 108;3912;Punktkipplager;12;Lager;4;43278;1;Stk;1976;TRUE;TRUE;4;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;3e7144d5-3ebd-4a71-ac64-b28b52a7c3bd;EN7;Entretoise axe 7;3816;Querträger;1125;Spannbetonkonstruktion;2;45217;23.8;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;d8b52dbc-6303-44f3-afa0-921871a33bf0;PAGA;Parapet gauche;660;Leitmauer;1121;Betonkonstruktion;2;45069;300;m²;1974;TRUE;TRUE;2;16;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;eddf2bdb-ba76-406d-9c32-92e59d7b13ee;AP107;Appui fixe 107;3912;Punktkipplager;12;Lager;2;45216;1;Stk;1976;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;7b26ab22-767c-417e-992f-813239107c7b;SO4.1;Sommiers travée 4-1;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;12bb4a44-aff8-4a04-a116-b5e0cf56d1bb;EN4;Entretoise axe 4;3816;Querträger;1125;Spannbetonkonstruktion;2;45217;25.3;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;0f63c9ad-3be8-4bf5-a1c7-9e31114722ae;PI105;Pile 105;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;45217;76;m²;1976;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;9ef93e6a-ba8a-1a43-be07-883df361e3dc;PO55-105;Poutre de piles 55-105;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;43;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;bd32bd3b-5a3b-2644-be49-caa9f51726a9;RE;Revêtement;631;Deckschicht;221;Asphaltmischgut;3;45069;1596;m²;1976;TRUE;TRUE;3;24;80;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;9a973c84-21c2-4edf-a1ef-1549b2454751;PI107;Pile 107;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;45217;76;m²;1976;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;3b08c3ea-7440-b44f-a267-4aac3a0a0883;JCSTM;Joint de chaussée ST.M;40;Fahrbahnübergang;\;andere Bauart;3;45069;13;m;1976;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;9e66ddf4-8d96-4d50-8fb5-f2383d2c6c4e;SO4.2;Sommiers travée 4-2;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;82415d06-cc05-45c7-99c9-32e9d332d550;EN5;Entretoise axe 5;3816;Querträger;1125;Spannbetonkonstruktion;2;45217;23.8;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;4c41330e-613c-4d28-972b-b4f280fe031a;DA;Dalle;371;Platte;1123;Stahlbetonkonstruktion;2;45217;3150;m²;1976;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;f33e822d-24d6-8545-8650-de1a939ea2f7;POC;Poutre interm aval;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;197;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;19bf55e7-7c3c-471c-9418-0d4858a73453;EN6;Entretoise axe 6;3816;Querträger;1125;Spannbetonkonstruktion;2;45217;23.8;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;6eec96cc-003a-44f0-987a-b1a836814a53;EN8;Entretoise axe 8;3816;Querträger;1125;Spannbetonkonstruktion;1;45217;25;m²;1974;TRUE;TRUE;1;10;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;5d95c086-8b13-8543-898a-afe8db8347a2;CUSTM;Culée côté St. Maurice;3102;Widerlager ohne Kontrollgang;1123;Stahlbetonkonstruktion;1;45217;36;m²;1976;TRUE;TRUE;1;5;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;02a68826-a214-4e9c-92e2-60d677b9ff40;SO4.3;Sommiers travée 4-3;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;519940c0-72e3-4015-a33b-888a52a607f8;SO4.6;Sommiers travée 4-6;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;5d1e5a9a-4738-4f30-942d-8ad41577a058;SO5.3;Sommiers travée 5-3;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;27ab6e38-7255-42b6-b78e-c18efb969e38;SO5.4;Sommiers travée 5-4;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;e058eef5-35d9-40cd-9acd-9490767744c1;SO5.6;Sommiers travée 5-6;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;216f0d0b-e95f-414a-afe5-fbc31bd1cccf;SO6.1;Sommiers travée 6.1;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;31322975-acff-4f79-8e4e-1c65602a5a14;SO6.2;Sommiers travée 6.2;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;6c7ce57d-866f-496d-9909-9f5c3c6f94f8;SO6.6;Sommiers travée 6-6;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;4932d969-fd76-4355-84e1-53300ec8cad6;SO7.1;Sommiers travée 7.1;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;43d4a469-adc3-4880-9bf2-b21e0781da4c;GLDR;Glissière droite;663;Leitschranke;1141;Stahlkonstruktion;1;45069;121;m;1974;TRUE;TRUE;1;25;40;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;1b613c25-1738-4398-8e09-ce7a5437d5fc;BODR;Bordure droite;660;Leitmauer;1121;Betonkonstruktion;1;45069;120;m²;1974;TRUE;TRUE;1;16;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;d7f3a3b5-d2fe-4119-bc3f-0f80a45e70bf;ET;Étanchéité;5403;Fahrbahnabdichtung;215;Polymer-Bitumen-Dichtungsbahn;1;45217;1570;m²;1974;TRUE;TRUE;1;23;90;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;43ea1d54-574d-4279-b5fe-5b390869e52d;AP108;Appui fixe 108;3912;Punktkipplager;12;Lager;1;45217;1;Stk;1974;TRUE;TRUE;1;18;70;neutral;20;2;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;8ba173e0-9ee4-6848-b52d-c38a9e336574;SO7.4;Sommiers travée 7-4;3311;Riegel;1125;Spannbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;5709e082-b53a-4992-84d4-f94b21f230a2;PI106;Pile 106;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;45217;76;m²;1976;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;bb31a24e-cc3d-4ff4-8e98-7aea1784ffbf;SO6.3;Sommiers travée 6-3;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;d50acdb6-d5a2-dc43-8d63-3d51a46408f1;SO7.3;Sommiers travée 7.3;3311;Riegel;1123;Stahlbetonkonstruktion;2;45217;25.3;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
4a99b41b-36e8-bd40-baa5-f6e8416e389d;09P053-G;Estacade du Crau Coulet - Gauche;3;45244;1974;4d7c82f5-5b42-4a47-b655-8e4e1b9246f3;POA;Poutre gauche;3303;Vollwandträger;1123;Stahlbetonkonstruktion;2;45217;571;m²;1976;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;ce27126f-3704-44f4-9faf-52e2e8510789;PAGA;Parapet gauche;660;Leitmauer;1123;Stahlbetonkonstruktion;1;45069;190;m²;1974;TRUE;TRUE;1;16;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;c5b5bbbe-3730-4e81-acc2-9d995fe913c8;AP2D;Appui 2 côté droite;3912;Punktkipplager;1201;Stahllager;2;45043;1;Stk;1974;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;97930c55-120b-3448-8327-9ad5057d90ad;AP0G;Appui 0 culée lausanne côté gauche;3912;Punktkipplager;1201;Stahllager;3;43301;1;Stk;1974;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;280fd0ef-c399-8d49-ad7b-bea73b461053;TADR;Console côté droite;373;Fahrbahnplatte;1125;Spannbetonkonstruktion;2;45043;480;m²;1974;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;eafe6e43-822c-4161-aac2-08e3479d2a10;MAMV;Mur amont culée Vevey;3801;Wand, Scheibe;1123;Stahlbetonkonstruktion;2;45217;65;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;19efb8e4-b7b7-485a-8a7d-ca0aed80d293;AP0D;Appui 0 culée lausanne côté droite;3912;Punktkipplager;1201;Stahllager;2;45043;1;Stk;1974;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;d04fc825-62d2-4116-ae49-aa7fd584fe2b;AP0G;Appui 0 culée lausanne côté gauche;3912;Punktkipplager;1201;Stahllager;2;45043;1;Stk;1974;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;e3108b97-de83-d64f-be1c-0f4eb2b963c0;TACE;Tablier partie centrale;373;Fahrbahnplatte;1123;Stahlbetonkonstruktion;2;45043;940;m²;1974;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;a1b9dc44-0b37-443b-b313-cdde42095c4a;PADR;Parapet droit;662;Brüstung;1125;Spannbetonkonstruktion;1;45069;190;m²;1974;TRUE;TRUE;1;16;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;a1bd90bc-09a1-cb4e-8df3-b6ab024b3939;JOLS;Joint de chaussée culée LS;404;Fahrbahnübergang mit Dehnprofil;\;andere Bauart;3;45069;13;m;1974;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;da09185d-c214-6e44-9b08-a79daeef0b7c;POGA;Poutres côté gauche;3303;Vollwandträger;1125;Spannbetonkonstruktion;2;45043;244;m²;1974;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;d506f94c-2b0c-da40-8830-05eb9c867746;AP0D;Appui 0 culée lausanne côté droite;3912;Punktkipplager;1201;Stahllager;3;43301;1;Stk;1974;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;7205b1c8-0200-f047-adec-3c1cad9f5377;BOGA;Bordures côté gauche;3813;Randborde;1121;Betonkonstruktion;2;43301;118;m²;1974;TRUE;TRUE;2;16;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;0f204af5-77d7-4766-8318-19f6c6a7a2fe;PADR;Parapet droite;662;Brüstung;1123;Stahlbetonkonstruktion;3;43301;75;m²;1974;TRUE;TRUE;3;16;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;c15a191c-3e6b-4f8c-9b0a-54e8b954b052;ET;Etanchéité;54;Abdichtung;21;Abdichtungsart;92;43306;1040;m²;1974;TRUE;TRUE;3;23;90;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;bd0c4821-a487-a34e-879f-c6cccb476629;BODR;Bordures côté droite;3813;Randborde;1121;Betonkonstruktion;2;43301;118;m²;1974;TRUE;TRUE;2;16;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;fd46e590-6901-1d45-8a80-f47962b56985;CUVE;Culée côté Vevey;3101;Widerlager mit Kontrollgang;1123;Stahlbetonkonstruktion;2;45217;110;m²;1974;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;3e4c4bb3-6e17-4527-9171-fe5e65f5c7f1;EN2;Entretoise sur PI1;3816;Querträger;1123;Stahlbetonkonstruktion;2;45043;21;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;76798f91-2b90-4cb7-a002-0dfc48952c2f;AP2G;Appui 2 côté gauche;3912;Punktkipplager;1201;Stahllager;3;45043;1;Stk;1974;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;fc9bf56d-7d7a-43b3-a0f7-dc5d4832c8eb;AP1D;Appui 1 côté droite;3912;Punktkipplager;1201;Stahllager;2;45043;1;Stk;1974;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
d6447e75-9a1c-3e4b-afff-a10569bc28ff;09P054-D;Estacade de la Cornallaz - Droite;2;45043;1974;4bb83b2c-989d-4d7e-8a8c-e02a68e17d86;EN3;Entretoise sur PI2;3816;Querträger;1123;Stahlbetonkonstruktion;2;45043;21;m²;1974;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
